,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,stemming_text
89,salah satu contoh yg ngambek itu suhu idbuatfr dia chat ane lwt bbm katanya kok ane gk ceritain soal sm miss mill punya ke dia yah iya kali masa semua pengalaman hrz di ceritain trus pin ane lgsg di delcon itu br ngambek yg aggresive nnsudahlah gk gunanya berdebat lbh baik sy yg salah aja mohon maaf suhu suhu besar dimari saya msh pemula dan krg pengalaman sy tdr duluan yah besok mau cari duit yg banyak lg biar bs ke spa mana aja dan nyobain wp mana aja sekali lagi maaf buat suhu idbuatfr id cupidkiss goodwill xander dan lain nya terimakasih,kaskus,0,0,0,0,"['salah', 'satu', 'contoh', 'yg', 'ngambek', 'itu', 'suhu', 'idbuatfr', 'dia', 'chat', 'ane', 'lwt', 'bbm', 'katanya', 'kok', 'ane', 'gk', 'ceritain', 'soal', 'sm', 'miss', 'mill', 'punya', 'ke', 'dia', 'yah', 'iya', 'kali', 'masa', 'semua', 'pengalaman', 'hrz', 'di', 'ceritain', 'trus', 'pin', 'ane', 'lgsg', 'di', 'delcon', 'itu', 'br', 'ngambek', 'yg', 'aggresive', 'nnsudahlah', 'gk', 'gunanya', 'berdebat', 'lbh', 'baik', 'sy', 'yg', 'salah', 'aja', 'mohon', 'maaf', 'suhu', 'suhu', 'besar', 'dimari', 'saya', 'msh', 'pemula', 'dan', 'krg', 'pengalaman', 'sy', 'tdr', 'duluan', 'yah', 'besok', 'mau', 'cari', 'duit', 'yg', 'banyak', 'lg', 'biar', 'bs', 'ke', 'spa', 'mana', 'aja', 'dan', 'nyobain', 'wp', 'mana', 'aja', 'sekali', 'lagi', 'maaf', 'buat', 'suhu', 'idbuatfr', 'id', 'cupidkiss', 'goodwill', 'xander', 'dan', 'lain', 'nya', 'terimakasih']","['salah', 'contoh', 'yg', 'ngambek', 'suhu', 'idbuatfr', 'chat', 'ane', 'lwt', 'bbm', 'ane', 'gk', 'ceritain', 'sm', 'miss', 'mill', 'yah', 'iya', 'kali', 'pengalaman', 'hrz', 'ceritain', 'trus', 'pin', 'ane', 'lgsg', 'delcon', 'br', 'ngambek', 'yg', 'aggresive', 'nnsudahlah', 'gk', 'gunanya', 'berdebat', 'lbh', 'sy', 'yg', 'salah', 'aja', 'mohon', 'maaf', 'suhu', 'suhu', 'dimari', 'pemula', 'krg', 'pengalaman', 'sy', 'tdr', 'duluan', 'yah', 'besok', 'cari', 'duit', 'yg', 'lg', 'biar', 'bs', 'spa', 'aja', 'nyobain', 'wp', 'aja', 'maaf', 'suhu', 'idbuatfr', 'id', 'cupidkiss', 'goodwill', 'xander', 'terimakasih']",salah contoh yg ngambek suhu idbuatfr chat ane lwt bbm ane gk ceritain sm miss mill yah iya kali alam hrz ceritain trus pin ane lgsg delcon br ngambek yg aggresive nnsudahlah gk guna debat lbh sy yg salah aja mohon maaf suhu suhu mari mula krg alam sy tdr duluan yah besok cari duit yg lg biar bs spa aja nyobain wp aja maaf suhu idbuatfr id cupidkiss goodwill xander terimakasih
90,kalo bersih dan nggak salah ya ngapain takut toh lu punya juta ummat zombie yg siap membela toh tinggal komando aja ummat siap bakaran dan jarahan lagi kok nn ngakak,kaskus,0,0,0,0,"['kalo', 'bersih', 'dan', 'nggak', 'salah', 'ya', 'ngapain', 'takut', 'toh', 'lu', 'punya', 'juta', 'ummat', 'zombie', 'yg', 'siap', 'membela', 'toh', 'tinggal', 'komando', 'aja', 'ummat', 'siap', 'bakaran', 'dan', 'jarahan', 'lagi', 'kok', 'nn', 'ngakak']","['kalo', 'bersih', 'nggak', 'salah', 'ngapain', 'takut', 'lu', 'juta', 'ummat', 'zombie', 'yg', 'membela', 'tinggal', 'komando', 'aja', 'ummat', 'bakaran', 'jarahan', 'nn', 'ngakak']",kalo bersih nggak salah ngapain takut lu juta ummat zombie yg bela tinggal komando aja ummat bakar jarah nn ngakak
91,lucintaluna bner mmpermalukan harga diri wanita pdhl diriny seneng n pengen jd wanita hrsny yg sopan n tunjukin keanggunannya bkn dosa ny yg d tunjukin hiiii bangga lupa ea punya ibu u kluar dr rahim ibu kan tolong inget itu hargai rasa malu ibu mu,instagram,0,0,0,0,"['lucintaluna', 'bner', 'mmpermalukan', 'harga', 'diri', 'wanita', 'pdhl', 'diriny', 'seneng', 'n', 'pengen', 'jd', 'wanita', 'hrsny', 'yg', 'sopan', 'n', 'tunjukin', 'keanggunannya', 'bkn', 'dosa', 'ny', 'yg', 'd', 'tunjukin', 'hiiii', 'bangga', 'lupa', 'ea', 'punya', 'ibu', 'u', 'kluar', 'dr', 'rahim', 'ibu', 'kan', 'tolong', 'inget', 'itu', 'hargai', 'rasa', 'malu', 'ibu', 'mu']","['lucintaluna', 'bner', 'mmpermalukan', 'harga', 'wanita', 'pdhl', 'diriny', 'seneng', 'n', 'pengen', 'jd', 'wanita', 'hrsny', 'yg', 'sopan', 'n', 'tunjukin', 'keanggunannya', 'bkn', 'dosa', 'ny', 'yg', 'd', 'tunjukin', 'hiiii', 'bangga', 'lupa', 'ea', 'u', 'kluar', 'dr', 'rahim', 'tolong', 'inget', 'hargai', 'malu', 'mu']",lucintaluna bner mmpermalukan harga wanita pdhl diriny neng n ken jd wanita hrsny yg sopan n tunjukin anggun bkn dosa ny yg d tunjukin hiiii bangga lupa ea u kluar dr rahim tolong inget harga malu mu
92,gelikk meiry eka meiry udh dong marahnya malem jumat nih mending kita bunuh orang kafir yuk d,twitter,0,0,1,1,"['gelikk', 'meiry', 'eka', 'meiry', 'udh', 'dong', 'marahnya', 'malem', 'jumat', 'nih', 'mending', 'kita', 'bunuh', 'orang', 'kafir', 'yuk', 'd']","['gelikk', 'meiry', 'eka', 'meiry', 'udh', 'marahnya', 'malem', 'jumat', 'mending', 'bunuh', 'orang', 'kafir', 'yuk', 'd']",gelikk meiry eka meiry udh marah malem jumat mending bunuh orang kafir yuk d
93,big sale followers k like k view k setiap pembelian followers free like murah terjamin dan terpercaya proses fast wa,instagram,0,0,0,0,"['big', 'sale', 'followers', 'k', 'like', 'k', 'view', 'k', 'setiap', 'pembelian', 'followers', 'free', 'like', 'murah', 'terjamin', 'dan', 'terpercaya', 'proses', 'fast', 'wa']","['big', 'sale', 'followers', 'k', 'like', 'k', 'view', 'k', 'pembelian', 'followers', 'free', 'like', 'murah', 'terjamin', 'terpercaya', 'proses', 'fast', 'wa']",big sale followers k like k view k beli followers free like murah jamin percaya proses fast wa
94,moka ganyang kikoyunita trus knpa gang unclecha cina kikoyunita nnti sy cari nah unclecha carikko di kamus org cina rt,twitter,0,1,1,1,"['moka', 'ganyang', 'kikoyunita', 'trus', 'knpa', 'gang', 'unclecha', 'cina', 'kikoyunita', 'nnti', 'sy', 'cari', 'nah', 'unclecha', 'carikko', 'di', 'kamus', 'org', 'cina', 'rt']","['moka', 'ganyang', 'kikoyunita', 'trus', 'knpa', 'gang', 'unclecha', 'cina', 'kikoyunita', 'nnti', 'sy', 'cari', 'unclecha', 'carikko', 'kamus', 'org', 'cina', 'rt']",moka ganyang kikoyunita trus knpa gang unclecha cina kikoyunita nnti sy cari unclecha carikko kamus org cina rt
95,dripda klian hujat dia mnding bntu aku criin solusi kaki dan tangan kaku cek sg aku biar liat,instagram,0,0,0,0,"['dripda', 'klian', 'hujat', 'dia', 'mnding', 'bntu', 'aku', 'criin', 'solusi', 'kaki', 'dan', 'tangan', 'kaku', 'cek', 'sg', 'aku', 'biar', 'liat']","['dripda', 'klian', 'hujat', 'mnding', 'bntu', 'criin', 'solusi', 'kaki', 'tangan', 'kaku', 'cek', 'sg', 'biar', 'liat']",dripda klian hujat mnding bntu criin solusi kaki tangan kaku cek sg biar liat
96,untung dudu wong banyuwangi dirimu wong banyuwangi tenggelam kn ke laut wong kok ngimpi bertahun hahahaha maklum lah dr orang miskin sekarang tenar karena hujatan netizen makanya kebanyakan halu,instagram,0,0,0,0,"['untung', 'dudu', 'wong', 'banyuwangi', 'dirimu', 'wong', 'banyuwangi', 'tenggelam', 'kn', 'ke', 'laut', 'wong', 'kok', 'ngimpi', 'bertahun', 'hahahaha', 'maklum', 'lah', 'dr', 'orang', 'miskin', 'sekarang', 'tenar', 'karena', 'hujatan', 'netizen', 'makanya', 'kebanyakan', 'halu']","['untung', 'dudu', 'banyuwangi', 'dirimu', 'banyuwangi', 'tenggelam', 'kn', 'laut', 'ngimpi', 'bertahun', 'hahahaha', 'maklum', 'dr', 'orang', 'miskin', 'tenar', 'hujatan', 'netizen', 'kebanyakan', 'halu']",untung dudu banyuwangi diri banyuwangi tenggelam kn laut ngimpi tahun hahahaha maklum dr orang miskin tenar hujat netizen banyak halu
97,baju nya gk ada yang bener apa yah bukan keliatan sexy tapi keliatan menjijikan tau gak tuh kan berkata kasar lagi,instagram,0,0,0,1,"['baju', 'nya', 'gk', 'ada', 'yang', 'bener', 'apa', 'yah', 'bukan', 'keliatan', 'sexy', 'tapi', 'keliatan', 'menjijikan', 'tau', 'gak', 'tuh', 'kan', 'berkata', 'kasar', 'lagi']","['baju', 'gk', 'bener', 'yah', 'keliatan', 'sexy', 'keliatan', 'menjijikan', 'tau', 'gak', 'tuh', 'kasar']",baju gk bener yah liat sexy liat jijik tau gak tuh kasar
98,basherrl heh kontol jan sok pemes lu di rp muka kek memek org tua lu kek monyet agama lu aje agama kontol,twitter,1,0,0,1,"['basherrl', 'heh', 'kontol', 'jan', 'sok', 'pemes', 'lu', 'di', 'rp', 'muka', 'kek', 'memek', 'org', 'tua', 'lu', 'kek', 'monyet', 'agama', 'lu', 'aje', 'agama', 'kontol']","['basherrl', 'heh', 'kontol', 'jan', 'sok', 'pemes', 'lu', 'rp', 'muka', 'kek', 'memek', 'org', 'tua', 'lu', 'kek', 'monyet', 'agama', 'lu', 'aje', 'agama', 'kontol']",basherrl heh kontol jan sok mes lu rp muka kek memek org tua lu kek monyet agama lu aje agama kontol
99,indahkhanzanyatha nah kan bener kan bukan mata gw aja yg salah dan tuhan akan menunjukan segalanya termasuk kepalsuan payudaranya penyet sebelah wuakakakakkakakkkkkkkk,instagram,1,0,0,1,"['indahkhanzanyatha', 'nah', 'kan', 'bener', 'kan', 'bukan', 'mata', 'gw', 'aja', 'yg', 'salah', 'dan', 'tuhan', 'akan', 'menunjukan', 'segalanya', 'termasuk', 'kepalsuan', 'payudaranya', 'penyet', 'sebelah', 'wuakakakakkakakkkkkkkk']","['indahkhanzanyatha', 'bener', 'mata', 'gw', 'aja', 'yg', 'salah', 'tuhan', 'menunjukan', 'kepalsuan', 'payudaranya', 'penyet', 'sebelah', 'wuakakakakkakakkkkkkkk']",indahkhanzanyatha bener mata gw aja yg salah tuhan tunjuk palsu payudara penyet belah wuakakakakkakakkkkkkkk
100,ah in ma sinetron kejar tayang nanti ad istilah ganti presiden terdlolimi ayo jihad ulmak mau d bunuh wah seru sutradaranya,twitter,0,0,1,1,"['ah', 'in', 'ma', 'sinetron', 'kejar', 'tayang', 'nanti', 'ad', 'istilah', 'ganti', 'presiden', 'terdlolimi', 'ayo', 'jihad', 'ulmak', 'mau', 'd', 'bunuh', 'wah', 'seru', 'sutradaranya']","['ah', 'in', 'ma', 'sinetron', 'kejar', 'tayang', 'ad', 'istilah', 'ganti', 'presiden', 'terdlolimi', 'ayo', 'jihad', 'ulmak', 'd', 'bunuh', 'seru', 'sutradaranya']",ah in ma sinetron kejar tayang ad istilah ganti presiden terdlolimi ayo jihad ulmak d bunuh seru sutradara
101,dewiria eeeeeh anak monyet kau yaaa enak aj gw tuh biasa pke bahasa tau kl drumah jerman belanda rusia papua nugini kalimantan pedalaman,twitter,0,0,0,1,"['dewiria', 'eeeeeh', 'anak', 'monyet', 'kau', 'yaaa', 'enak', 'aj', 'gw', 'tuh', 'biasa', 'pke', 'bahasa', 'tau', 'kl', 'drumah', 'jerman', 'belanda', 'rusia', 'papua', 'nugini', 'kalimantan', 'pedalaman']","['dewiria', 'eeeeeh', 'anak', 'monyet', 'kau', 'enak', 'aj', 'gw', 'tuh', 'pke', 'bahasa', 'tau', 'kl', 'drumah', 'jerman', 'belanda', 'rusia', 'papua', 'nugini', 'kalimantan', 'pedalaman']",dewiria eeeeeh anak monyet kau enak aj gw tuh pke bahasa tau kl drumah jerman belanda rusia papua nugini kalimantan dalam
102,lucintaluna coba dong nyanyi nya dengan nada cepet pengen denger wkwk kalo nyanyi lambat mulu nada nya takut keselek ya wkwk,instagram,0,0,0,0,"['lucintaluna', 'coba', 'dong', 'nyanyi', 'nya', 'dengan', 'nada', 'cepet', 'pengen', 'denger', 'wkwk', 'kalo', 'nyanyi', 'lambat', 'mulu', 'nada', 'nya', 'takut', 'keselek', 'ya', 'wkwk']","['lucintaluna', 'coba', 'nyanyi', 'nada', 'cepet', 'pengen', 'denger', 'wkwk', 'kalo', 'nyanyi', 'lambat', 'mulu', 'nada', 'takut', 'keselek', 'wkwk']",lucintaluna coba nyanyi nada cepet ken denger wkwk kalo nyanyi lambat mulu nada takut keselek wkwk
103,magrib time tp jiran sebelah bole memekak pula elak aku bom je uma kau haha hormat la sikit org islam kau tu kafir dok diam la,twitter,0,1,1,1,"['magrib', 'time', 'tp', 'jiran', 'sebelah', 'bole', 'memekak', 'pula', 'elak', 'aku', 'bom', 'je', 'uma', 'kau', 'haha', 'hormat', 'la', 'sikit', 'org', 'islam', 'kau', 'tu', 'kafir', 'dok', 'diam', 'la']","['magrib', 'time', 'tp', 'jiran', 'sebelah', 'bole', 'memekak', 'elak', 'bom', 'je', 'uma', 'kau', 'haha', 'hormat', 'la', 'sikit', 'org', 'islam', 'kau', 'tu', 'kafir', 'dok', 'diam', 'la']",magrib time tp jiran belah bole pekak elak bom je uma kau haha hormat la sikit org islam kau tu kafir dok diam la
104,alfiangeek tidak ada yang udah telat semua nya bisa di kembali kan asal kan tidak op dlu soal nya kan saya masih cabe cabe nya bukan cabe kutu nya,instagram,0,0,0,0,"['alfiangeek', 'tidak', 'ada', 'yang', 'udah', 'telat', 'semua', 'nya', 'bisa', 'di', 'kembali', 'kan', 'asal', 'kan', 'tidak', 'op', 'dlu', 'soal', 'nya', 'kan', 'saya', 'masih', 'cabe', 'cabe', 'nya', 'bukan', 'cabe', 'kutu', 'nya']","['alfiangeek', 'udah', 'telat', 'op', 'dlu', 'cabe', 'cabe', 'cabe', 'kutu']",alfiangeek udah telat op dlu cabe cabe cabe kutu
105,your last emoji is what you feel about this ngewe bispakbandung bugil memek memeksempit memekabg fotomemek toket colmek memekbecek memekgatal bokepabg bokepindo memekmerah sange abgmesum abgtoge bispak bisyar bokepasia bokepmaniahttp turk aflamking com html,twitter,1,0,0,0,"['your', 'last', 'emoji', 'is', 'what', 'you', 'feel', 'about', 'this', 'ngewe', 'bispakbandung', 'bugil', 'memek', 'memeksempit', 'memekabg', 'fotomemek', 'toket', 'colmek', 'memekbecek', 'memekgatal', 'bokepabg', 'bokepindo', 'memekmerah', 'sange', 'abgmesum', 'abgtoge', 'bispak', 'bisyar', 'bokepasia', 'bokepmaniahttp', 'turk', 'aflamking', 'com', 'html']","['your', 'last', 'emoji', 'is', 'what', 'you', 'feel', 'about', 'this', 'ngewe', 'bispakbandung', 'bugil', 'memek', 'memeksempit', 'memekabg', 'fotomemek', 'toket', 'colmek', 'memekbecek', 'memekgatal', 'bokepabg', 'bokepindo', 'memekmerah', 'sange', 'abgmesum', 'abgtoge', 'bispak', 'bisyar', 'bokepasia', 'bokepmaniahttp', 'turk', 'aflamking', 'com', 'html']",your last emoji is what you feel about this ngewe bispakbandung bugil memek memeksempit memekabg fotomemek toket colmek memekbecek memekgatal bokepabg bokepindo memekmerah sange abgmesum abgtoge bispak bisyar bokepasia bokepmaniahttp turk aflamking com html
106,dengan nonton film ini sama aja berkontribusi untuk kaum zionis yahudi untuk membodohi umnat dengan film khayalan murahan nya begini dengan tujuan mengeruk uang ummat yang nonton krmudian diserhakan ke israel untuk memborbardir palestina nsungguh biadab jangan gadaikan iman dan akidah dengan mendukung film kafir yahudi zionis nkarena barang siapa menyerupai suatu kaum maka dia termasuk kaim itu kafir yahudi zionis nnaudzubillah,kaskus,0,1,0,1,"['dengan', 'nonton', 'film', 'ini', 'sama', 'aja', 'berkontribusi', 'untuk', 'kaum', 'zionis', 'yahudi', 'untuk', 'membodohi', 'umnat', 'dengan', 'film', 'khayalan', 'murahan', 'nya', 'begini', 'dengan', 'tujuan', 'mengeruk', 'uang', 'ummat', 'yang', 'nonton', 'krmudian', 'diserhakan', 'ke', 'israel', 'untuk', 'memborbardir', 'palestina', 'nsungguh', 'biadab', 'jangan', 'gadaikan', 'iman', 'dan', 'akidah', 'dengan', 'mendukung', 'film', 'kafir', 'yahudi', 'zionis', 'nkarena', 'barang', 'siapa', 'menyerupai', 'suatu', 'kaum', 'maka', 'dia', 'termasuk', 'kaim', 'itu', 'kafir', 'yahudi', 'zionis', 'nnaudzubillah']","['nonton', 'film', 'aja', 'berkontribusi', 'kaum', 'zionis', 'yahudi', 'membodohi', 'umnat', 'film', 'khayalan', 'murahan', 'tujuan', 'mengeruk', 'uang', 'ummat', 'nonton', 'krmudian', 'diserhakan', 'israel', 'memborbardir', 'palestina', 'nsungguh', 'biadab', 'gadaikan', 'iman', 'akidah', 'mendukung', 'film', 'kafir', 'yahudi', 'zionis', 'nkarena', 'barang', 'menyerupai', 'kaum', 'kaim', 'kafir', 'yahudi', 'zionis', 'nnaudzubillah']",nonton film aja kontribusi kaum zionis yahudi bodoh umnat film khayal murah tuju keruk uang ummat nonton krmudian diserhakan israel memborbardir palestina nsungguh biadab gadai iman akidah dukung film kafir yahudi zionis nkarena barang rupa kaum kaim kafir yahudi zionis nnaudzubillah
107,wuihhh negeri yg tempat lahirnya islam aja dah di bilang dibawah kedaulatan inggris ulama dsna kayaknya msh pinter org yg ini dehh semangat banget mau tegakkan khilafah versi anda benih jihad juga nehh tapi jgn bunuh diri ya cz hdup di indonesia msh enak kok,twitter,0,0,0,0,"['wuihhh', 'negeri', 'yg', 'tempat', 'lahirnya', 'islam', 'aja', 'dah', 'di', 'bilang', 'dibawah', 'kedaulatan', 'inggris', 'ulama', 'dsna', 'kayaknya', 'msh', 'pinter', 'org', 'yg', 'ini', 'dehh', 'semangat', 'banget', 'mau', 'tegakkan', 'khilafah', 'versi', 'anda', 'benih', 'jihad', 'juga', 'nehh', 'tapi', 'jgn', 'bunuh', 'diri', 'ya', 'cz', 'hdup', 'di', 'indonesia', 'msh', 'enak', 'kok']","['wuihhh', 'negeri', 'yg', 'lahirnya', 'islam', 'aja', 'dah', 'bilang', 'dibawah', 'kedaulatan', 'inggris', 'ulama', 'dsna', 'kayaknya', 'pinter', 'org', 'yg', 'dehh', 'semangat', 'banget', 'tegakkan', 'khilafah', 'versi', 'benih', 'jihad', 'nehh', 'jgn', 'bunuh', 'cz', 'hdup', 'indonesia', 'enak']",wuihhh negeri yg lahir islam aja dah bilang bawah daulat inggris ulama dsna kayak pinter org yg dehh semangat banget tegak khilafah versi benih jihad nehh jgn bunuh cz hdup indonesia enak
108,quotewinterstromaedcecacbnnbearti ente kurang cerdas jelas penulis sendiri uda blg fiksi ente masi nebak quotennlah kalo fiksi trus knp diquote dan beberapa part dibuat seolah nyata wkwk kaya yg dipart ketemuan sama editor trus ditmnin rampak tantra kalo fiksi ya fiksi aja gausah dibuat kyk nyata wkwkwk,kaskus,0,0,0,0,"['quotewinterstromaedcecacbnnbearti', 'ente', 'kurang', 'cerdas', 'jelas', 'penulis', 'sendiri', 'uda', 'blg', 'fiksi', 'ente', 'masi', 'nebak', 'quotennlah', 'kalo', 'fiksi', 'trus', 'knp', 'diquote', 'dan', 'beberapa', 'part', 'dibuat', 'seolah', 'nyata', 'wkwk', 'kaya', 'yg', 'dipart', 'ketemuan', 'sama', 'editor', 'trus', 'ditmnin', 'rampak', 'tantra', 'kalo', 'fiksi', 'ya', 'fiksi', 'aja', 'gausah', 'dibuat', 'kyk', 'nyata', 'wkwkwk']","['quotewinterstromaedcecacbnnbearti', 'ente', 'cerdas', 'penulis', 'uda', 'blg', 'fiksi', 'ente', 'masi', 'nebak', 'quotennlah', 'kalo', 'fiksi', 'trus', 'knp', 'diquote', 'part', 'nyata', 'wkwk', 'kaya', 'yg', 'dipart', 'ketemuan', 'editor', 'trus', 'ditmnin', 'rampak', 'tantra', 'kalo', 'fiksi', 'fiksi', 'aja', 'gausah', 'kyk', 'nyata', 'wkwkwk']",quotewinterstromaedcecacbnnbearti ente cerdas tulis uda blg fiksi ente mas nebak quotennlah kalo fiksi trus knp diquote part nyata wkwk kaya yg dipart ketemu editor trus ditmnin rampak tantra kalo fiksi fiksi aja gausah kyk nyata wkwkwk
109,suabar nyong anak mana yg mau diparang nih p david saiya jngn pancing emosi krn gw ngga bsa diajak brcanda ah kontol memek ngentot lo,twitter,1,0,0,0,"['suabar', 'nyong', 'anak', 'mana', 'yg', 'mau', 'diparang', 'nih', 'p', 'david', 'saiya', 'jngn', 'pancing', 'emosi', 'krn', 'gw', 'ngga', 'bsa', 'diajak', 'brcanda', 'ah', 'kontol', 'memek', 'ngentot', 'lo']","['suabar', 'nyong', 'anak', 'yg', 'diparang', 'p', 'david', 'saiya', 'jngn', 'pancing', 'emosi', 'krn', 'gw', 'ngga', 'bsa', 'diajak', 'brcanda', 'ah', 'kontol', 'memek', 'ngentot', 'lo']",suabar nyong anak yg parang p david saiya jngn pancing emosi krn gw ngga bsa ajak brcanda ah kontol memek ngentot lo
110,laaah itu enak banget bisa jemput sampe masuk kedalam gitu dapet prioritas amat yaaak enak yak jadi mereka semua serba terfasilitasi dan masuk begitu mudah dan gampang gak kayak kita boro boro masuk ampe kesono jemputnya,instagram,0,0,0,0,"['laaah', 'itu', 'enak', 'banget', 'bisa', 'jemput', 'sampe', 'masuk', 'kedalam', 'gitu', 'dapet', 'prioritas', 'amat', 'yaaak', 'enak', 'yak', 'jadi', 'mereka', 'semua', 'serba', 'terfasilitasi', 'dan', 'masuk', 'begitu', 'mudah', 'dan', 'gampang', 'gak', 'kayak', 'kita', 'boro', 'boro', 'masuk', 'ampe', 'kesono', 'jemputnya']","['laaah', 'enak', 'banget', 'jemput', 'sampe', 'masuk', 'kedalam', 'gitu', 'dapet', 'prioritas', 'yaaak', 'enak', 'yak', 'serba', 'terfasilitasi', 'masuk', 'mudah', 'gampang', 'gak', 'kayak', 'boro', 'boro', 'masuk', 'ampe', 'kesono', 'jemputnya']",laaah enak banget jemput sampe masuk dalam gitu dapet prioritas yaaak enak yak serba fasilitas masuk mudah gampang gak kayak boro boro masuk ampe sono jemput
111,mulai deh bedua pada lepas baju hendro orangnya putih tititnya lumayan herry tititnya jg lumayan gede dgn jembut yang lebat pijit,twitter,1,0,0,0,"['mulai', 'deh', 'bedua', 'pada', 'lepas', 'baju', 'hendro', 'orangnya', 'putih', 'tititnya', 'lumayan', 'herry', 'tititnya', 'jg', 'lumayan', 'gede', 'dgn', 'jembut', 'yang', 'lebat', 'pijit']","['deh', 'bedua', 'lepas', 'baju', 'hendro', 'orangnya', 'putih', 'tititnya', 'lumayan', 'herry', 'tititnya', 'jg', 'lumayan', 'gede', 'dgn', 'jembut', 'lebat', 'pijit']",deh bedua lepas baju hendro orang putih titit lumayan herry titit jg lumayan gede dgn jembut lebat pijit
112,husss jangan menghina kayak bokong kalian bagus aja emang begitu bokongnya yang indah itu seperti itu bokong yg kekar untuk lelaki tangguh seperti kak lucinta itu bukan lemak itu ototnya lagi lemes semangat,instagram,1,0,0,1,"['husss', 'jangan', 'menghina', 'kayak', 'bokong', 'kalian', 'bagus', 'aja', 'emang', 'begitu', 'bokongnya', 'yang', 'indah', 'itu', 'seperti', 'itu', 'bokong', 'yg', 'kekar', 'untuk', 'lelaki', 'tangguh', 'seperti', 'kak', 'lucinta', 'itu', 'bukan', 'lemak', 'itu', 'ototnya', 'lagi', 'lemes', 'semangat']","['husss', 'menghina', 'kayak', 'bokong', 'bagus', 'aja', 'emang', 'bokongnya', 'indah', 'bokong', 'yg', 'kekar', 'lelaki', 'tangguh', 'kak', 'lucinta', 'lemak', 'ototnya', 'lemes', 'semangat']",husss hina kayak bokong bagus aja emang bokong indah bokong yg kekar lelaki tangguh kak lucinta lemak otot lemes semangat
113,wkwkwk batam emg dket laut well jdi panas gosong aku dibatam kyk orng papua wellahilda kalau ko tinggal disini pasti,twitter,0,1,0,1,"['wkwkwk', 'batam', 'emg', 'dket', 'laut', 'well', 'jdi', 'panas', 'gosong', 'aku', 'dibatam', 'kyk', 'orng', 'papua', 'wellahilda', 'kalau', 'ko', 'tinggal', 'disini', 'pasti']","['wkwkwk', 'batam', 'emg', 'dket', 'laut', 'well', 'jdi', 'panas', 'gosong', 'dibatam', 'kyk', 'orng', 'papua', 'wellahilda', 'ko', 'tinggal']",wkwkwk batam emg dket laut well jdi panas gosong dibatam kyk orng papua wellahilda ko tinggal
114,foto hot cewek mandi sambil remas toket foto cewek abg mandi sambil remas tetek galeri kali ini adal http bit lyofexdu mesum,twitter,1,0,0,0,"['foto', 'hot', 'cewek', 'mandi', 'sambil', 'remas', 'toket', 'foto', 'cewek', 'abg', 'mandi', 'sambil', 'remas', 'tetek', 'galeri', 'kali', 'ini', 'adal', 'http', 'bit', 'lyofexdu', 'mesum']","['foto', 'hot', 'cewek', 'mandi', 'remas', 'toket', 'foto', 'cewek', 'abg', 'mandi', 'remas', 'tetek', 'galeri', 'kali', 'adal', 'http', 'bit', 'lyofexdu', 'mesum']",foto hot cewek mandi remas toket foto cewek abg mandi remas tetek galeri kali adal http bit lyofexdu mesum
