,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,lemmatized_text
377,merassell panjang cm berurat tegang dan penuh dng peju malam ini kontol aku buat kamu dear sange memek ngentot hardsex bdsm,twitter,1,0,0,0,"['merassell', 'panjang', 'cm', 'berurat', 'tegang', 'dan', 'penuh', 'dng', 'peju', 'malam', 'ini', 'kontol', 'aku', 'buat', 'kamu', 'dear', 'sange', 'memek', 'ngentot', 'hardsex', 'bdsm']","['merassell', 'cm', 'berurat', 'tegang', 'penuh', 'dng', 'peju', 'malam', 'kontol', 'dear', 'sange', 'memek', 'ngentot', 'hardsex', 'bdsm']",merassell cm berurat tegang penuh dng peju malam kontol dear sange memek ngentot hardsex bdsm
378,evita sari g di buang kontol ny kontol ny tu di belah trs di sambung in gt ke saluran kencing lihat di yutube deh ngilu tauk,instagram,1,0,0,1,"['evita', 'sari', 'g', 'di', 'buang', 'kontol', 'ny', 'kontol', 'ny', 'tu', 'di', 'belah', 'trs', 'di', 'sambung', 'in', 'gt', 'ke', 'saluran', 'kencing', 'lihat', 'di', 'yutube', 'deh', 'ngilu', 'tauk']","['evita', 'sari', 'g', 'buang', 'kontol', 'ny', 'kontol', 'ny', 'tu', 'belah', 'trs', 'sambung', 'in', 'gt', 'saluran', 'kencing', 'lihat', 'yutube', 'deh', 'ngilu', 'tauk']",evita sari g buang kontol ny kontol ny tu belah trs sambung in gt saluran kencing lihat yutube deh ngilu tauk
379,hai kak lucinta mau cari tas rotan yang kekinian itu cek instagram kita ya jual berbagai macam fashion kekinian seperti jaket denim tas rotan dll,instagram,0,0,0,0,"['hai', 'kak', 'lucinta', 'mau', 'cari', 'tas', 'rotan', 'yang', 'kekinian', 'itu', 'cek', 'instagram', 'kita', 'ya', 'jual', 'berbagai', 'macam', 'fashion', 'kekinian', 'seperti', 'jaket', 'denim', 'tas', 'rotan', 'dll']","['hai', 'kak', 'lucinta', 'cari', 'tas', 'rotan', 'kekinian', 'cek', 'instagram', 'jual', 'fashion', 'kekinian', 'jaket', 'denim', 'tas', 'rotan', 'dll']",hai kak lucinta cari ta rotan kekinian cek instagram jual fashion kekinian jaket denim ta rotan dll
380,haahhahaa suara dah jelek muka kelihatan rakitan semua wkwkwkwkwkwkw gak ada bagusnya dirimu lucinta alias fatah,instagram,0,0,0,0,"['haahhahaa', 'suara', 'dah', 'jelek', 'muka', 'kelihatan', 'rakitan', 'semua', 'wkwkwkwkwkwkw', 'gak', 'ada', 'bagusnya', 'dirimu', 'lucinta', 'alias', 'fatah']","['haahhahaa', 'suara', 'dah', 'jelek', 'muka', 'rakitan', 'wkwkwkwkwkwkw', 'gak', 'bagusnya', 'dirimu', 'lucinta', 'alias', 'fatah']",haahhahaa suara dah jelek muka rakitan wkwkwkwkwkwkw gak bagusnya dirimu lucinta alias fatah
381,kalau ada yang ngaku ulama indonesia menolak kedatangan obama sambil teriak khilafah tegakkan khilafah itu bukan ulama indonesia tapi hti,twitter,0,0,1,0,"['kalau', 'ada', 'yang', 'ngaku', 'ulama', 'indonesia', 'menolak', 'kedatangan', 'obama', 'sambil', 'teriak', 'khilafah', 'tegakkan', 'khilafah', 'itu', 'bukan', 'ulama', 'indonesia', 'tapi', 'hti']","['ngaku', 'ulama', 'indonesia', 'menolak', 'kedatangan', 'obama', 'teriak', 'khilafah', 'tegakkan', 'khilafah', 'ulama', 'indonesia', 'hti']",ngaku ulama indonesia menolak kedatangan obama teriak khilafah tegakkan khilafah ulama indonesia hti
382,emorosa mui bom bunuh diri diharamkan agama jd jangan sudutkan islam sbg teroris mrka bkn org islam mrka kafir,twitter,0,0,0,0,"['emorosa', 'mui', 'bom', 'bunuh', 'diri', 'diharamkan', 'agama', 'jd', 'jangan', 'sudutkan', 'islam', 'sbg', 'teroris', 'mrka', 'bkn', 'org', 'islam', 'mrka', 'kafir']","['emorosa', 'mui', 'bom', 'bunuh', 'diharamkan', 'agama', 'jd', 'sudutkan', 'islam', 'sbg', 'teroris', 'mrka', 'bkn', 'org', 'islam', 'mrka', 'kafir']",emorosa mui bom bunuh diharamkan agama jd sudutkan islam sbg teroris mrka bkn org islam mrka kafir
383,sizequotquotcolorredkonten indonesia kebanyakan gak bermutu karena penikmat konten indonesia itu kebanyakan gak bermutu colorsizenn lehuga lehuga lehuga lehuga lehuga,kaskus,0,0,0,0,"['sizequotquotcolorredkonten', 'indonesia', 'kebanyakan', 'gak', 'bermutu', 'karena', 'penikmat', 'konten', 'indonesia', 'itu', 'kebanyakan', 'gak', 'bermutu', 'colorsizenn', 'lehuga', 'lehuga', 'lehuga', 'lehuga', 'lehuga']","['sizequotquotcolorredkonten', 'indonesia', 'kebanyakan', 'gak', 'bermutu', 'penikmat', 'konten', 'indonesia', 'kebanyakan', 'gak', 'bermutu', 'colorsizenn', 'lehuga', 'lehuga', 'lehuga', 'lehuga', 'lehuga']",sizequotquotcolorredkonten indonesia kebanyakan gak bermutu penikmat konten indonesia kebanyakan gak bermutu colorsizenn lehuga lehuga lehuga lehuga lehuga
384,mariobudi wkwkwkewk saya yang nge fans situ yang sewot lol klo pda gak suka ma lucinta luna kenapa ig nya klian follow kgiatan nya klian lihat terus,instagram,0,0,0,0,"['mariobudi', 'wkwkwkewk', 'saya', 'yang', 'nge', 'fans', 'situ', 'yang', 'sewot', 'lol', 'klo', 'pda', 'gak', 'suka', 'ma', 'lucinta', 'luna', 'kenapa', 'ig', 'nya', 'klian', 'follow', 'kgiatan', 'nya', 'klian', 'lihat', 'terus']","['mariobudi', 'wkwkwkewk', 'nge', 'fans', 'situ', 'sewot', 'lol', 'klo', 'pda', 'gak', 'suka', 'ma', 'lucinta', 'luna', 'ig', 'klian', 'follow', 'kgiatan', 'klian', 'lihat']",mariobudi wkwkwkewk nge fan situ sewot lol klo pda gak suka ma lucinta luna ig klian follow kgiatan klian lihat
385,verosvante gak usah lah ngurusin sibuk sams hidup orang lain belum tentu kita lebih baik dari dia gak tau juga kan kehidupan dia kaya apa jangan jd orang yang maha tau segalanya lah di jaga omongan,instagram,0,0,0,0,"['verosvante', 'gak', 'usah', 'lah', 'ngurusin', 'sibuk', 'sams', 'hidup', 'orang', 'lain', 'belum', 'tentu', 'kita', 'lebih', 'baik', 'dari', 'dia', 'gak', 'tau', 'juga', 'kan', 'kehidupan', 'dia', 'kaya', 'apa', 'jangan', 'jd', 'orang', 'yang', 'maha', 'tau', 'segalanya', 'lah', 'di', 'jaga', 'omongan']","['verosvante', 'gak', 'ngurusin', 'sibuk', 'sams', 'hidup', 'orang', 'gak', 'tau', 'kehidupan', 'kaya', 'jd', 'orang', 'maha', 'tau', 'jaga', 'omongan']",verosvante gak ngurusin sibuk sam hidup orang gak tau kehidupan kaya jd orang maha tau jaga omongan
386,dhi arimbi orang bodo mah susah mbaa hatinya sudah kotor ajah wkakak sudah di ksh tau juga sama mba mba ini geraldtasya wulanhdt,instagram,0,0,0,1,"['dhi', 'arimbi', 'orang', 'bodo', 'mah', 'susah', 'mbaa', 'hatinya', 'sudah', 'kotor', 'ajah', 'wkakak', 'sudah', 'di', 'ksh', 'tau', 'juga', 'sama', 'mba', 'mba', 'ini', 'geraldtasya', 'wulanhdt']","['dhi', 'arimbi', 'orang', 'bodo', 'mah', 'susah', 'mbaa', 'hatinya', 'kotor', 'ajah', 'wkakak', 'ksh', 'tau', 'mba', 'mba', 'geraldtasya', 'wulanhdt']",dhi arimbi orang bodo mah susah mbaa hatinya kotor ajah wkakak ksh tau mba mba geraldtasya wulanhdt
387,ibu saja kalau beli telor pakai milih sblm ditimbang pdh telor kan mirip ibu itu tahu telor ada yang busuk,twitter,0,0,0,0,"['ibu', 'saja', 'kalau', 'beli', 'telor', 'pakai', 'milih', 'sblm', 'ditimbang', 'pdh', 'telor', 'kan', 'mirip', 'ibu', 'itu', 'tahu', 'telor', 'ada', 'yang', 'busuk']","['beli', 'telor', 'pakai', 'milih', 'sblm', 'ditimbang', 'pdh', 'telor', 'telor', 'busuk']",beli telor pakai milih sblm ditimbang pdh telor telor busuk
388,diana firstya liat profile nya ibu ini be wise never judge tapi disi ni judging people nya melebihi dari sekedar judging biasajust remind you ibu its my first comment ever to strange people in another strange people account sorry to said ke scroll banget comment nya ibu parah banget soalnya,instagram,0,0,0,0,"['diana', 'firstya', 'liat', 'profile', 'nya', 'ibu', 'ini', 'be', 'wise', 'never', 'judge', 'tapi', 'disi', 'ni', 'judging', 'people', 'nya', 'melebihi', 'dari', 'sekedar', 'judging', 'biasajust', 'remind', 'you', 'ibu', 'its', 'my', 'first', 'comment', 'ever', 'to', 'strange', 'people', 'in', 'another', 'strange', 'people', 'account', 'sorry', 'to', 'said', 'ke', 'scroll', 'banget', 'comment', 'nya', 'ibu', 'parah', 'banget', 'soalnya']","['diana', 'firstya', 'liat', 'profile', 'be', 'wise', 'never', 'judge', 'disi', 'ni', 'judging', 'people', 'melebihi', 'sekedar', 'judging', 'biasajust', 'remind', 'you', 'its', 'my', 'first', 'comment', 'ever', 'to', 'strange', 'people', 'in', 'another', 'strange', 'people', 'account', 'sorry', 'to', 'said', 'scroll', 'banget', 'comment', 'parah', 'banget']",diana firstya liat profile be wise never judge disi ni judging people melebihi sekedar judging biasajust remind you it my first comment ever to strange people in another strange people account sorry to said scroll banget comment parah banget
389,itu pantat lemak semua ya kok bergelambir begitu hahahaha apa ada silicondnya juga owhh ya gak malu apa yak kamu pamer tubuh kaya begitu aku kok malah jijik buwanget pakai banget sebanget nya lu ngerendahin harga diri sebagai seorang wanita hayy pelacur gedeg saya ama kamu semenjak kemaluan kamu di buang urat malu kamu juga udah kaga ada ya percuma kamu sholat ini itu tapi prilaku kamu buruk semoga allah memberikan hidayah bagimu dan kembali ke jalan yang benar kalaupun tidak semoga cepat di cabut hidup mu agar generasi sekarang tidak ternodai atau perlu kau hidup hingga hari kiamat tiba agar kau merasakan hari kiamat itu,instagram,1,0,0,1,"['itu', 'pantat', 'lemak', 'semua', 'ya', 'kok', 'bergelambir', 'begitu', 'hahahaha', 'apa', 'ada', 'silicondnya', 'juga', 'owhh', 'ya', 'gak', 'malu', 'apa', 'yak', 'kamu', 'pamer', 'tubuh', 'kaya', 'begitu', 'aku', 'kok', 'malah', 'jijik', 'buwanget', 'pakai', 'banget', 'sebanget', 'nya', 'lu', 'ngerendahin', 'harga', 'diri', 'sebagai', 'seorang', 'wanita', 'hayy', 'pelacur', 'gedeg', 'saya', 'ama', 'kamu', 'semenjak', 'kemaluan', 'kamu', 'di', 'buang', 'urat', 'malu', 'kamu', 'juga', 'udah', 'kaga', 'ada', 'ya', 'percuma', 'kamu', 'sholat', 'ini', 'itu', 'tapi', 'prilaku', 'kamu', 'buruk', 'semoga', 'allah', 'memberikan', 'hidayah', 'bagimu', 'dan', 'kembali', 'ke', 'jalan', 'yang', 'benar', 'kalaupun', 'tidak', 'semoga', 'cepat', 'di', 'cabut', 'hidup', 'mu', 'agar', 'generasi', 'sekarang', 'tidak', 'ternodai', 'atau', 'perlu', 'kau', 'hidup', 'hingga', 'hari', 'kiamat', 'tiba', 'agar', 'kau', 'merasakan', 'hari', 'kiamat', 'itu']","['pantat', 'lemak', 'bergelambir', 'hahahaha', 'silicondnya', 'owhh', 'gak', 'malu', 'yak', 'pamer', 'tubuh', 'kaya', 'jijik', 'buwanget', 'pakai', 'banget', 'sebanget', 'lu', 'ngerendahin', 'harga', 'wanita', 'hayy', 'pelacur', 'gedeg', 'ama', 'semenjak', 'kemaluan', 'buang', 'urat', 'malu', 'udah', 'kaga', 'sholat', 'prilaku', 'buruk', 'semoga', 'allah', 'hidayah', 'bagimu', 'jalan', 'semoga', 'cepat', 'cabut', 'hidup', 'mu', 'generasi', 'ternodai', 'kau', 'hidup', 'kiamat', 'kau', 'merasakan', 'kiamat']",pantat lemak bergelambir hahahaha silicondnya owhh gak malu yak pamer tubuh kaya jijik buwanget pakai banget sebanget lu ngerendahin harga wanita hayy pelacur gedeg ama semenjak kemaluan buang urat malu udah kaga sholat prilaku buruk semoga allah hidayah bagimu jalan semoga cepat cabut hidup mu generasi ternodai kau hidup kiamat kau merasakan kiamat
390,kalau kata melani mah kalau yang ori sama kw tu beda kena tipu lagi barang palsu,instagram,0,0,0,0,"['kalau', 'kata', 'melani', 'mah', 'kalau', 'yang', 'ori', 'sama', 'kw', 'tu', 'beda', 'kena', 'tipu', 'lagi', 'barang', 'palsu']","['melani', 'mah', 'ori', 'kw', 'tu', 'beda', 'kena', 'tipu', 'barang', 'palsu']",melani mah ori kw tu beda kena tipu barang palsu
391,emng bkan kamu yang ngrubutin negara sndiri tapi klakuan tman kamu yang sma kyak kamu ngomong kopar kapir anti china giliran di usir dari negara kafir china hongkong ngamuk setiap negara punya aturan sendiri buat ngedeportasi sseorang,twitter,0,0,1,0,"['emng', 'bkan', 'kamu', 'yang', 'ngrubutin', 'negara', 'sndiri', 'tapi', 'klakuan', 'tman', 'kamu', 'yang', 'sma', 'kyak', 'kamu', 'ngomong', 'kopar', 'kapir', 'anti', 'china', 'giliran', 'di', 'usir', 'dari', 'negara', 'kafir', 'china', 'hongkong', 'ngamuk', 'setiap', 'negara', 'punya', 'aturan', 'sendiri', 'buat', 'ngedeportasi', 'sseorang']","['emng', 'bkan', 'ngrubutin', 'negara', 'sndiri', 'klakuan', 'tman', 'sma', 'kyak', 'ngomong', 'kopar', 'kapir', 'anti', 'china', 'giliran', 'usir', 'negara', 'kafir', 'china', 'hongkong', 'ngamuk', 'negara', 'aturan', 'ngedeportasi', 'sseorang']",emng bkan ngrubutin negara sndiri klakuan tman sma kyak ngomong kopar kapir anti china giliran usir negara kafir china hongkong ngamuk negara aturan ngedeportasi sseorang
392,ngapain tu repot si anis batabignpadahal tinggal minta gaberner mako maki tu kali item niscaya langsung bening tu kali batabignnimg encryptedtbn gstatic comimages qtbn andgcs qkjejkyne iobkvmbekfpjvyftjgvakuophdkoziimgnnimg encryptedtbn gstatic comimages qtbn andgcropuhvqobdiogt oufqxpejlwjnnyjasrynbmjimgnnimg encryptedtbn gstatic comimages qtbn andgcqtgijusu usrgywwltmesglf sakqveciuqjomryubbce hhimgnnimg encryptedtbn gstatic comimages qtbn andgcqhyzlsznyzwaejutngeycbcmhiwlysvvlsuvuncoaakefcimgnnimg media tabloidbintang comfilesthumbahok penjara jpgimgnn lehuga,kaskus,0,0,0,0,"['ngapain', 'tu', 'repot', 'si', 'anis', 'batabignpadahal', 'tinggal', 'minta', 'gaberner', 'mako', 'maki', 'tu', 'kali', 'item', 'niscaya', 'langsung', 'bening', 'tu', 'kali', 'batabignnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcs', 'qkjejkyne', 'iobkvmbekfpjvyftjgvakuophdkoziimgnnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcropuhvqobdiogt', 'oufqxpejlwjnnyjasrynbmjimgnnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcqtgijusu', 'usrgywwltmesglf', 'sakqveciuqjomryubbce', 'hhimgnnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcqhyzlsznyzwaejutngeycbcmhiwlysvvlsuvuncoaakefcimgnnimg', 'media', 'tabloidbintang', 'comfilesthumbahok', 'penjara', 'jpgimgnn', 'lehuga']","['ngapain', 'tu', 'repot', 'si', 'anis', 'batabignpadahal', 'tinggal', 'gaberner', 'mako', 'maki', 'tu', 'kali', 'item', 'niscaya', 'langsung', 'bening', 'tu', 'kali', 'batabignnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcs', 'qkjejkyne', 'iobkvmbekfpjvyftjgvakuophdkoziimgnnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcropuhvqobdiogt', 'oufqxpejlwjnnyjasrynbmjimgnnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcqtgijusu', 'usrgywwltmesglf', 'sakqveciuqjomryubbce', 'hhimgnnimg', 'encryptedtbn', 'gstatic', 'comimages', 'qtbn', 'andgcqhyzlsznyzwaejutngeycbcmhiwlysvvlsuvuncoaakefcimgnnimg', 'media', 'tabloidbintang', 'comfilesthumbahok', 'penjara', 'jpgimgnn', 'lehuga']",ngapain tu repot si ani batabignpadahal tinggal gaberner mako maki tu kali item niscaya langsung bening tu kali batabignnimg encryptedtbn gstatic comimages qtbn andgcs qkjejkyne iobkvmbekfpjvyftjgvakuophdkoziimgnnimg encryptedtbn gstatic comimages qtbn andgcropuhvqobdiogt oufqxpejlwjnnyjasrynbmjimgnnimg encryptedtbn gstatic comimages qtbn andgcqtgijusu usrgywwltmesglf sakqveciuqjomryubbce hhimgnnimg encryptedtbn gstatic comimages qtbn andgcqhyzlsznyzwaejutngeycbcmhiwlysvvlsuvuncoaakefcimgnnimg medium tabloidbintang comfilesthumbahok penjara jpgimgnn lehuga
393,edede samajko dua orang nideell jangan mko langsungmi ganyang saja diakan orang cina chynndirr minta isin dulu sama orangnya ha,twitter,0,1,1,1,"['edede', 'samajko', 'dua', 'orang', 'nideell', 'jangan', 'mko', 'langsungmi', 'ganyang', 'saja', 'diakan', 'orang', 'cina', 'chynndirr', 'minta', 'isin', 'dulu', 'sama', 'orangnya', 'ha']","['edede', 'samajko', 'orang', 'nideell', 'mko', 'langsungmi', 'ganyang', 'diakan', 'orang', 'cina', 'chynndirr', 'isin', 'orangnya', 'ha']",edede samajko orang nideell mko langsungmi ganyang diakan orang cina chynndirr isin orangnya ha
394,mending pada ikut saya ayo belajar yang bener biar pinter biar bisa jadi presiden biar bisa punya akses vvip biar bisa jemput ampe dalem,instagram,0,0,0,0,"['mending', 'pada', 'ikut', 'saya', 'ayo', 'belajar', 'yang', 'bener', 'biar', 'pinter', 'biar', 'bisa', 'jadi', 'presiden', 'biar', 'bisa', 'punya', 'akses', 'vvip', 'biar', 'bisa', 'jemput', 'ampe', 'dalem']","['mending', 'ayo', 'belajar', 'bener', 'biar', 'pinter', 'biar', 'presiden', 'biar', 'akses', 'vvip', 'biar', 'jemput', 'ampe', 'dalem']",mending ayo belajar bener biar pinter biar presiden biar ak vvip biar jemput ampe dalem
395,yang masih smpsmasmk sange dm dong pengen di temenin crot sambil colmekk yang on retweet dongg langsung aku dm sange colmek coli crot ngewe ngentot memek kontol tetek toket tocil kimcil lonte cs ps vcs smp,twitter,1,0,0,0,"['yang', 'masih', 'smpsmasmk', 'sange', 'dm', 'dong', 'pengen', 'di', 'temenin', 'crot', 'sambil', 'colmekk', 'yang', 'on', 'retweet', 'dongg', 'langsung', 'aku', 'dm', 'sange', 'colmek', 'coli', 'crot', 'ngewe', 'ngentot', 'memek', 'kontol', 'tetek', 'toket', 'tocil', 'kimcil', 'lonte', 'cs', 'ps', 'vcs', 'smp']","['smpsmasmk', 'sange', 'dm', 'pengen', 'temenin', 'crot', 'colmekk', 'on', 'retweet', 'dongg', 'langsung', 'dm', 'sange', 'colmek', 'coli', 'crot', 'ngewe', 'ngentot', 'memek', 'kontol', 'tetek', 'toket', 'tocil', 'kimcil', 'lonte', 'cs', 'ps', 'vcs', 'smp']",smpsmasmk sange dm pengen temenin crot colmekk on retweet dongg langsung dm sange colmek coli crot ngewe ngentot memek kontol tetek toket tocil kimcil lonte c p vcs smp
396,melayani tante kesepian area sby dm buat serius tante tantekesepiansurabaya pijatsurabaya brondong berondongsby memek ngentot ngentotmemek gigolo kontol kontolgede gigolosurabaya pijatsensual pemuaswanita tantegirang tantesange,twitter,1,0,0,0,"['melayani', 'tante', 'kesepian', 'area', 'sby', 'dm', 'buat', 'serius', 'tante', 'tantekesepiansurabaya', 'pijatsurabaya', 'brondong', 'berondongsby', 'memek', 'ngentot', 'ngentotmemek', 'gigolo', 'kontol', 'kontolgede', 'gigolosurabaya', 'pijatsensual', 'pemuaswanita', 'tantegirang', 'tantesange']","['melayani', 'tante', 'kesepian', 'area', 'sby', 'dm', 'serius', 'tante', 'tantekesepiansurabaya', 'pijatsurabaya', 'brondong', 'berondongsby', 'memek', 'ngentot', 'ngentotmemek', 'gigolo', 'kontol', 'kontolgede', 'gigolosurabaya', 'pijatsensual', 'pemuaswanita', 'tantegirang', 'tantesange']",melayani tante kesepian area sby dm serius tante tantekesepiansurabaya pijatsurabaya brondong berondongsby memek ngentot ngentotmemek gigolo kontol kontolgede gigolosurabaya pijatsensual pemuaswanita tantegirang tantesange
397,saatnya gabung bersama pokerhash web poker dengan coustemer service yang ramah npokerhash juga di lengkapi dengan game hanya dengan id nnpromo n bonus rollingan setiap minggu tanpa batasn bonus deposit new member ribu sd n promo bonus angpao setiap harinya n bonus weekend huntn promo bonus referral nnkontak n bbm een wa n line nndaftar urlhttp bit lyhhdejurl nnimg s kaskus idimages pngimgn,kaskus,0,0,0,0,"['saatnya', 'gabung', 'bersama', 'pokerhash', 'web', 'poker', 'dengan', 'coustemer', 'service', 'yang', 'ramah', 'npokerhash', 'juga', 'di', 'lengkapi', 'dengan', 'game', 'hanya', 'dengan', 'id', 'nnpromo', 'n', 'bonus', 'rollingan', 'setiap', 'minggu', 'tanpa', 'batasn', 'bonus', 'deposit', 'new', 'member', 'ribu', 'sd', 'n', 'promo', 'bonus', 'angpao', 'setiap', 'harinya', 'n', 'bonus', 'weekend', 'huntn', 'promo', 'bonus', 'referral', 'nnkontak', 'n', 'bbm', 'een', 'wa', 'n', 'line', 'nndaftar', 'urlhttp', 'bit', 'lyhhdejurl', 'nnimg', 's', 'kaskus', 'idimages', 'pngimgn']","['gabung', 'pokerhash', 'web', 'poker', 'coustemer', 'service', 'ramah', 'npokerhash', 'lengkapi', 'game', 'id', 'nnpromo', 'n', 'bonus', 'rollingan', 'minggu', 'batasn', 'bonus', 'deposit', 'new', 'member', 'ribu', 'sd', 'n', 'promo', 'bonus', 'angpao', 'harinya', 'n', 'bonus', 'weekend', 'huntn', 'promo', 'bonus', 'referral', 'nnkontak', 'n', 'bbm', 'een', 'wa', 'n', 'line', 'nndaftar', 'urlhttp', 'bit', 'lyhhdejurl', 'nnimg', 's', 'kaskus', 'idimages', 'pngimgn']",gabung pokerhash web poker coustemer service ramah npokerhash lengkapi game id nnpromo n bonus rollingan minggu batasn bonus deposit new member ribu sd n promo bonus angpao harinya n bonus weekend huntn promo bonus referral nnkontak n bbm een wa n line nndaftar urlhttp bit lyhhdejurl nnimg s kaskus idimages pngimgn
398,adriesubono anjing lo tai kontol memek taking back sunday lhaa masa all time low sih band kacangan ewe lo botak najis,twitter,1,0,0,0,"['adriesubono', 'anjing', 'lo', 'tai', 'kontol', 'memek', 'taking', 'back', 'sunday', 'lhaa', 'masa', 'all', 'time', 'low', 'sih', 'band', 'kacangan', 'ewe', 'lo', 'botak', 'najis']","['adriesubono', 'anjing', 'lo', 'tai', 'kontol', 'memek', 'taking', 'back', 'sunday', 'lhaa', 'all', 'time', 'low', 'sih', 'band', 'kacangan', 'ewe', 'lo', 'botak', 'najis']",adriesubono anjing lo tai kontol memek taking back sunday lhaa all time low sih band kacangan ewe lo botak najis
399,fashionlucintaluna halaah palsu semua ko bangga tempelan coba deh copot dempulnya bukan mirip babu lagi mirip gembel dekil cakepan asisten rumah tangga gue,instagram,0,0,0,1,"['fashionlucintaluna', 'halaah', 'palsu', 'semua', 'ko', 'bangga', 'tempelan', 'coba', 'deh', 'copot', 'dempulnya', 'bukan', 'mirip', 'babu', 'lagi', 'mirip', 'gembel', 'dekil', 'cakepan', 'asisten', 'rumah', 'tangga', 'gue']","['fashionlucintaluna', 'halaah', 'palsu', 'ko', 'bangga', 'tempelan', 'coba', 'deh', 'copot', 'dempulnya', 'babu', 'gembel', 'dekil', 'cakepan', 'asisten', 'rumah', 'tangga', 'gue']",fashionlucintaluna halaah palsu ko bangga tempelan coba deh copot dempulnya babu gembel dekil cakepan asisten rumah tangga gue
